1;Eddy Merckx;4530;Belgien;1945
2;Bernard Hinault;2662;Frankrig;1954
3;Jacques Anquetil;2067;Frankrig;1934
4;Fausto Coppi;1978;Italien;1919
5;Gino Bartali;1954;Italien;1914
6;Lance Armstrong;1780;USA;1971
7;Alejandro Valverde;1699;Spanien;1980
8;Sean Kelly;1633;Irland;1956
9;Miguel Indurain;1632;Spanien;1964
10;Alfredo Binda;1586;Italien;1902
11;Alberto Contador;1576;Spanien;1982
12;Felice Gimondi;1522;Italien;1942
13;Rik Van Looy;1498;Belgien;1933
14;Chris Froome;1493;Storbritannien;1985
15;Francesco Moser;1476;Italien;1951
16;Costante Girardengo;1408;Italien;1893
17;Louison Bobet;1379;Frankrig;1925
18;Roger De Vlaeminck;1291;Belgien;1947
19;Joop Zoetemelk;1268;Nederlandene;1946
20;Tony Rominger;1264;Schweiz;1961
21;Vincenzo Nibali;1187;Italien;1984
22;Freddy Maertens;1171;Belgien;1952
23;Laurent Jalabert;1154;Frankrig;1968
24;Fabian Cancellara;1144;Schweiz;1981
25;Raymond Poulidor;1091;Frankrig;1936
26;Giuseppe Saronni;1073;Italien;1957
27;Peter Sagan;1050;Slovakiet;1990
28;Primoz Roglic;1031;Slovenien;1989
29;Ferdinand Kubler;1004;Schweiz;1919
30;Fiorenzo Magni;981;Italien;1920
31;Greg LeMond;978;USA;1961
32;Rik Van Steenbergen;965;Belgien;1924
33;Jan Ullrich;958;Tyskland;1973
34;Tadej Pogacar;950;Slovenien;1998
35;Nicolas Frantz;943;Luxembourg;1899
36;Learco Guerra;931;Italien;1902
37;Laurent Fignon;925;Frankrig;1960
38;Mario Cipollini;913;Italien;1967
39;Francois Faber;884;Luxembourg;1887
40;Erik Zabel;876;Tyskland;1970
41;Mark Cavendish;869;Storbritannien;1985
42;Tom Boonen;856;Belgien;1980
43;Henri Pelissier;855;Frankrig;1889
44;Andre Leducq;846;Frankrig;1904
45;Antonin Magne;823;Frankrig;1904
46;Luis Ocana;818;Spanien;1945
47;Charly Gaul;816;Luxembourg;1932
48;Philippe Thys;811;Belgien;1890
49;Joaquim Rodriguez;803;Spanien;1979
50;Gianni Bugno;800;Italien;1964
51;Jan Janssen;799;Nederlandene;1940
52;Paolo Bettini;792;Italien;1974
53;Alex Zulle;791;Schweiz;1968
54;Lucien Van Impe;790;Belgien;1946
55;Moreno Argentin;770;Italien;1960
56;Gustave Garrigou;766;Frankrig;1884
57;Johan Museeuw;763;Belgien;1965
58;Jan Raas;761;Nederlandene;1952
59;Hugo Koblet;747;Schweiz;1925
60;Philippe Gilbert;737;Belgien;1982
61;Pedro Delgado;734;Spanien;1960
62;Oscar Freire;719;Spanien;1976
63;Franco Bitossi;712;Italien;1940
64;Rudi Altig;709;Tyskland;1937
65;Nairo Quintana;708;Colombia;1990
66;Alexandre Vinokourov;700;Kasakhstan;1973
67;Gaetano Belloni;697;Italien;1892
67;Cadel Evans;697;Australien;1977
69;Bernard Thevenet;695;Frankrig;1948
70;Stephen Roche;690;Irland;1959
70;Alessandro Petacchi;690;Italien;1974
72;Lucien Petit-Breton;666;Frankrig;1882
73;Claudio Chiappucci;660;Italien;1963
74;Roberto Heras;659;Spanien;1974
75;Giovanni Brunero;654;Italien;1895
76;Andre Darrigade;653;Frankrig;1929
77;Walter Godefroot;636;Belgien;1943
78;Sylvere Maes;635;Belgien;1909
79;Louis Trousselier;634;Frankrig;1881
80;Briek Schotte;633;Belgien;1919
81;Julian Alaphilippe;630;Frankrig;1992
82;Hennie Kuiper;629;Nederlandene;1949
83;Federico Bahamontes;623;Spanien;1928
84;Vittorio Adorni;620;Italien;1937
85;Herman Van Springel;610;Belgien;1943
86;Georges Ronsse;597;Belgien;1906
87;Marco Pantani;570;Italien;1970
88;Jean Alavoine;558;Frankrig;1888
89;Abraham Olano;546;Spanien;1970
90;Ottavio Bottecchia;543;Italien;1894
91;Delio Rodriguez;541;Spanien;1916
92;Gilberto Simoni;540;Italien;1971
93;Gastone Nencini;535;Italien;1930
94;Jose Manuel Fuente;533;Spanien;1945
95;Leon Georget;526;Frankrig;1879
95;Stan Ockers;526;Belgien;1920
97;Michele Bartoli;521;Italien;1970
98;Danilo Di Luca;519;Italien;1976
99;Charly Mottet;513;Frankrig;1962
100;Emile Georget;510;Frankrig;1881
101;Alfred De Bruyne;507;Belgien;1930
102;Heiri Suter;500;Schweiz;1899
103;Octave Lapize;498;Frankrig;1887
104;Denis Menchov;493;Rusland;1978
104;Bradley Wiggins;493;Storbritannien;1980
106;Eugene Christophe;491;Frankrig;1885
107;Geraint Thomas;490;Storbritannien;1986
109;Miguel Poblet;488;Spanien;1928
110;Louis Mottiat;483;Belgien;1889
108;Wout van Aert;489;Belgien;1994
111;Dietrich Thurau;475;Tyskland;1954
112;Davide Rebellin;474;Italien;1971
113;Maurice Garin;469;Frankrig;1871
114;Gianni Motta;460;Italien;1943
115;Julian Berrendero;453;Spanien;1912
115;Richard Virenque;453;Frankrig;1969
117;Ivan Basso;452;Italien;1977
118;Roger Pingeon;449;Frankrig;1940
119;Thor Hushovd;448;Norge;1978
119;Damiano Cunego;448;Italien;1981
121;Phil Anderson;447;Australien;1958
122;Marino Lejarreta;446;Spanien;1957
123;Tom Dumoulin;438;Nederlandene;1990
124;Georges Speicher;436;Frankrig;1907
125;Maurice De Waele;433;Belgien;1896
126;Robbie McEwen;430;Australien;1972
127;Samuel Sanchez;429;Spanien;1978
127;Carlo Galetti;429;Italien;1882
129;Gerrie Knetemann;428;Nederlandene;1951
130;Greg Van Avermaet;426;Belgien;1985
131;Pavel Tonkov;424;Rusland;1969
131;Nino Defilippis;424;Italien;1932
133;Rolf Sørensen;417;Danmark;1965
134;Michel Pollentier;415;Belgien;1951
135;Gianbattista Baronchelli;414;Italien;1953
135;Eric Vanderaerden;414;Belgien;1962
137;Luigi Ganna;413;Italien;1883
138;Marino Basso;410;Italien;1945
139;Tony Martin;408;Tyskland;1985
139;Jean Stablinski;408;Frankrig;1932
141;Raymond Impanis;406;Belgien;1925
142;Firmin Lambot;405;Belgien;1886
143;Roger Lapebie;404;Frankrig;1911
143;Cyrille Van Hauwaert;404;Belgien;1883
143;Richard Carapaz;404;Ecuador;1993
146;Pascal Richard;403;Schweiz;1964
147;Marcel Kint;398;Belgien;1914
147;Claude Criquielion;398;Belgien;1957
149;Carlos Sastre;395;Spanien;1975
150;Michal Kwiatkowski;386;Polen;1990
151;Andre Greipel;385;Tyskland;1982
152;Remco Evenepoel;383;Belgien;2000
153;Alexander Kristoff;382;Norge;1987
154;Raphael Geminiani;381;Frankrig;1925
155;Giovanni Battaglin;380;Italien;1951
156;Rene Vietto;378;Frankrig;1914
158;Andrew Hampsten;367;USA;1962
158;Giuseppe Olmo;367;Italien;1911
160;Richie Porte;366;Australien;1985
161;Guido Bontempi;361;Italien;1960
162;Lucien Buysse;360;Belgien;1892
163;Adrie van der Poel;359;Nederlandene;1959
164;Robert Millar;357;Storbritannien;1958
164;Maurizio Fondriest;357;Italien;1965
166;Stefano Garzelli;356;Italien;1973
166;Tom Simpson;356;Storbritannien;1937
168;Felix Sellier;354;Belgien;1893
169;Egan Bernal;353;Colombia;1997
170;Luis Alberto Herrera;352;Colombia;1961
171;Giovanni Valetti;351;Italien;1913
172;Simon Yates;350;Storbritannien;1992
173;Dan Martin;348;Irland;1986
174;Francesco Casagrande;343;Italien;1970
175;Hippolyte Aucouturier;342;Frankrig;1876
176;Steven Rooks;341;Nederlandene;1960
177;Bjarne Riis;339;Danmark;1964
177;Paolo Savoldelli;339;Italien;1973
179;Romain Maes;338;Belgien;1912
180;Felicien Vervaecke;337;Belgien;1907
180;Pasquale Fornara;337;Italien;1925
180;Domenico Piemontesi;337;Italien;1903
180;Francis Pelissier;337;Frankrig;1894
180;Ercole Baldini;337;Italien;1933
185;Michele Dancelli;335;Italien;1942
186;Eddy Planckaert;334;Belgien;1958
187;Franco Balmamion;331;Italien;1940
187;Julio Jimenez;331;Spanien;1934
189;Miguel Maria Lasa;326;Spanien;1947
189;Romain Gijssels;326;Belgien;1907
189;Eric Leman;326;Belgien;1946
192;Jean Robic;325;Frankrig;1921
193;Erik Breukink;323;Nederlandene;1964
194;Georges Passerieu;321;Frankrig;1885
194;Germain Derycke;321;Belgien;1929
196;Gaston Rebry;320;Belgien;1905
196;Joseph Demuysere;320;Belgien;1907
157;Mathieu van der Poel;370;Nederlandene;1995
198;Frans Bonduel;319;Belgien;1907
199;Rene Pottier;317;Frankrig;1879
200;Rigoberto Uran;315;Colombia;1987
201;Frank William Shorland;313;Storbritannien;1871
202;Bartolomeo Aimo;312;Italien;1889
202;Rui Costa;312;Portugal;1986
204;Djamolidine Abduzhaparov;311;Usbekistan;1964
205;Domingo Perurena;308;Spanien;1943
206;Andy Schleck;307;Luxembourg;1985
207;Andrei Tchmil;305;Belgien;1963
208;Joaquim Agostinho;304;Portugal;1943
209;Jean Aerts;303;Belgien;1907
210;Odile Defraye;301;Belgien;1888
210;Michael Matthews;301;Australien;1990
212;Constant Huret;300;Frankrig;1870
213;Bernardo Ruiz;297;Spanien;1925
213;Gustaaf Deloor;297;Belgien;1913
215;Leon Scieur;296;Belgien;1888
215;Johan van der Velde;296;Nederlandene;1956
215;Raffaele Di Paco;296;Italien;1908
218;Jose Perez;294;Spanien;1936
218;Jean Forestier;294;Frankrig;1930
218;Adolfo Leoni;294;Italien;1917
221;Evgeni Berzin;293;Rusland;1970
221;Joseph Planckaert;293;Belgien;1934
223;Simon Gerrans;292;Australien;1980
224;John Degenkolb;291;Tyskland;1989
225;Charles Crupelandt;288;Frankrig;1886
226;Andreas Kloden;287;Tyskland;1975
226;Paul Maye;287;Frankrig;1913
226;Jo de Roo;287;Nederlandene;1937
229;Peter van Petegem;285;Belgien;1970
230;Charles Pelissier;284;Frankrig;1903
230;Jonas Vingegaard;284;Danmark;1996
232;Italo Zilioli;283;Italien;1941
233;Rene Le Greves;281;Frankrig;1910
234;Levi Leipheimer;280;USA;1973
235;Gerben Karstens;279;Nederlandene;1942
236;Aldo Bini;277;Italien;1915
237;Augustin Tamames;276;Spanien;1944
237;Jakob Fuglsang;276;Danmark;1985
239;Michael Boogerd;275;Nederlandene;1972
240;Arnaud Demare;274;Frankrig;1991
241;Laurent Dufaux;273;Schweiz;1969
242;Franco Chioccioli;272;Italien;1959
242;Tyler Hamilton;272;USA;1971
242;Guido Reybrouck;272;Belgien;1941
242;Henri Cornet;272;Frankrig;1884
246;Frank Schleck;271;Luxembourg;1980
247;Emilio Rodriguez;268;Spanien;1923
248;Maurice Archambaud;267;Frankrig;1908
249;Marcel Kittel;264;Tyskland;1988
250;Marcel Buysse;262;Belgien;1889
251;Francesco Camusso;260;Italien;1908
252;Roberto Visentini;259;Italien;1957
252;Thibaut Pinot;259;Frankrig;1990
252;Romain Bardet;259;Frankrig;1990
255;Oscar Camenzind;256;Schweiz;1971
256;Fabio Aru;255;Italien;1990
257;Jean-Paul van Poppel;253;Nederlandene;1962
257;Fons De Wolf;253;Belgien;1956
259;Johan De Muynck;250;Belgien;1948
259;Alessandro Ballan;250;Italien;1979
259;Emile Masson Sr.;250;Frankrig;1888
262;Eloi Meulenberg;249;Belgien;1912
263;Julien Vervaecke;248;Belgien;1899
264;Fritz Schar;247;Schweiz;1926
264;Ludo Peeters;247;Belgien;1953
266;Francisco Galdos;245;Spanien;1947
266;Ward Sels;245;Belgien;1941
268;Ivan Gotti;243;Italien;1969
269;Cyrille Guimard;242;Frankrig;1947
269;Jose Maria Jimenez;242;Spanien;1971
269;Jean Graczyk;242;Frankrig;1933
269;Rolf Wolfshohl;242;Tyskland;1938
269;Frans Verbeeck;242;Belgien;1941
274;Patrick Sercu;240;Belgien;1944
274;Andrea Tafi;240;Italien;1966
276;Serhiy Honchar;239;Ukraine;1970
276;Rik Van Linden;239;Belgien;1949
278;Giovanni Gerbi;238;Italien;1885
278;Emile Daems;238;Belgien;1938
278;Silvano Contini;238;Italien;1958
281;Tom Steels;236;Belgien;1971
282;Wout Wagtmans;235;Nederlandene;1929
282;Wladimiro Panizza;235;Italien;1945
284;Jesus Lorono;232;Spanien;1926
285;Antonio Suarez;231;Spanien;1932
285;Jean-Francois Bernard;231;Frankrig;1962
287;Gaston Rivierre;228;Frankrig;1862
288;Lucien Lesna;227;Frankrig;1863
288;Fernando Escartin;227;Spanien;1968
290;Santiago Botero;225;Colombia;1972
290;Mikel Landa;225;Spanien;1989
290;Luc Leblanc;225;Frankrig;1966
290;Rafal Majka;225;Polen;1989
290;Bauke Mollema;225;Nederlandene;1986
295;Angelo Conterno;224;Italien;1925
296;Alvaro Pino;222;Spanien;1956
297;Joseba Beloki;220;Spanien;1973
297;Franco Ballerini;220;Italien;1964
299;Niki Terpstra;219;Nederlandene;1984
299;Wim van Est;219;Nederlandene;1923
299;Rene Vermandel;219;Belgien;1893
302;Gosta Pettersson;217;Sverige;1940
302;Thomas Voeckler;217;Frankrig;1979
302;Honore Barthelemy;217;Frankrig;1891
305;Jean-Baptiste Dortignacq;216;Frankrig;1884
306;Lucien Aimar;215;Frankrig;1941
307;Denis Verschueren;212;Belgien;1897
307;Elia Viviani;212;Italien;1989
307;Jules Van Hevel;212;Belgien;1895
310;Chris Boardman;209;Storbritannien;1968
310;Paul Deman;209;Belgien;1889
310;Erik Dekker;209;Nederlandene;1970
310;Bernard Gauthier;209;Frankrig;1924
314;Jean Dotto;207;Frankrig;1928
314;Filippo Pozzato;207;Italien;1981
314;Edvald Boasson Hagen;207;Norge;1987
317;Joseph Bruyere;206;Belgien;1948
318;Michele Mara;205;Italien;1903
319;Gustave Danneels;204;Belgien;1913
319;Steve Bauer;204;Canada;1959
319;Miguel Angel Lopez;204;Colombia;1994
322;Antonio Pesenti;203;Italien;1908
322;Fabio Enrique Parra;203;Colombia;1959
322;Faustino Ruperez;203;Spanien;1956
325;Floyd Landis;202;USA;1975
326;Marc Demeyer;201;Belgien;1950
326;Esteban Chaves;201;Colombia;1990
328;Giorgio Furlan;200;Italien;1966
328;Romain Bellenger;200;Frankrig;1894
330;Marco Giovannetti;199;Italien;1962
330;Adam Yates;199;Storbritannien;1992
332;Tommy Prim;198;Sverige;1955
332;Rohan Dennis;198;Australien;1990
334;Gilbert Bauvin;197;Frankrig;1927
334;Melchor Mauri;197;Spanien;1966
334;Ferdinand Bracke;197;Belgien;1939
334;David Millar;197;Storbritannien;1977
338;Antonio Bevilacqua;196;Italien;1918
339;Hector Martin;195;Belgien;1898
340;Urs Freuler;194;Schweiz;1958
340;Luis Leon Sanchez;194;Spanien;1983
340;Vito Taccone;194;Italien;1940
340;Noel Fore;194;Belgien;1932
340;Olaf Ludwig;194;Tyskland;1960
340;Stuart O'Grady;194;Australien;1973
346;Francisco Gabica;192;Spanien;1937
347;Alfons Schepers;191;Belgien;1907
348;Gilbert Duclos-Lassalle;190;Frankrig;1954
349;Dario Frigo;189;Italien;1973
349;Vicente Lopez;189;Spanien;1942
349;Jan Adriaensens;189;Belgien;1932
349;Roman Kreuziger;189;Tjekkiet;1986
349;Caleb Ewan;189;Australien;1994
354;Guido Carlesi;187;Italien;1936
354;Frank Vandenbroucke;187;Belgien;1974
356;Achiel Buysse;186;Belgien;1918
357;Dalmacio Langarica;185;Spanien;1919
358;Jelle Nijdam;184;Nederlandene;1963
358;Cino Cinelli;184;Italien;1916
360;Lucien Teisseire;183;Frankrig;1919
361;Piotr Ugrumov;182;Letland;1961
361;Jules Rossi;182;Italien;1914
361;Michele Scarponi;182;Italien;1979
364;Dmitri Konychev;180;Rusland;1966
364;Gilbert Desmet;180;Belgien;1931
366;Giordano Cottur;179;Italien;1914
366;Pierino Gavazzi;179;Italien;1950
366;Federico Gay;179;Italien;1896
366;Mads Pedersen;179;Danmark;1995
370;Angelo Gremo;178;Italien;1887
370;Adelin Benoit;178;Belgien;1900
370;Albert Dejonghe;178;Belgien;1894
373;Imerio Massignan;177;Italien;1937
373;Edwig Van Hooydonck;177;Belgien;1966
375;Jean Rossius;175;Belgien;1890
376;Jose Pesarrodona;174;Spanien;1946
376;Hans Junkermann;174;Tyskland;1934
376;Rolf Golz;174;Tyskland;1962
379;Aitor Gonzalez;173;Spanien;1975
379;Giovanni Rossignoli;173;Italien;1882
379;Barry Hoban;173;Storbritannien;1940
383;Nello Lauredi;172;Frankrig;1925
383;Daniel Willems;172;Belgien;1956
383;Pino Cerami;172;Belgien;1922
383;Daniele Bennati;172;Italien;1980
387;Peter Winnen;171;Nederlandene;1957
387;Roger Walkowiak;171;Frankrig;1927
389;Mario Ricci;169;Italien;1914
390;Acacio Da Silva;168;Portugal;1961
391;Enric Mas;167;Spanien;1995
392;Oscar Egg;166;Schweiz;1890
392;Urs Zimmermann;166;Schweiz;1959
394;Paul Duboc;165;Frankrig;1884
394;Rene Privat;165;Frankrig;1930
394;Viatcheslav Ekimov;165;Rusland;1966
394;Georges Pintens;165;Belgien;1946
394;Loretto Petrucci;165;Italien;1929
399;Chris Horner;164;USA;1971
400;Montague Alfred Holbein;163;Storbritannien;1861
400;Walter Planckaert;163;Belgien;1948
402;Igor Gonzalez De Galdeano;162;Spanien;1973
402;Jean Brankart;162;Belgien;1930
402;Michael Rogers;162;Australien;1979
405;Nicola Minali;160;Italien;1969
405;Alfred Haemerlinck;160;Belgien;1905
405;Fabio Baldato;160;Italien;1968
405;Diego Ronchini;160;Italien;1935
379;Filippo Ganna;173;Italien;1996
409;Theo Middelkamp;159;Nederlandene;1914
409;Luigi Marchisio;159;Italien;1909
409;Sam Bennett;159;Irland;1990
412;Henry Anglade;158;Frankrig;1933
412;Marc Madiot;158;Frankrig;1959
412;Romans Vainsteins;158;Letland;1973
415;Angel Luis Casero;157;Spanien;1972
415;Giuseppe Minardi;157;Italien;1928
415;Karel Kaers;157;Belgien;1914
418;Carlo Clerici;156;Schweiz;1929
418;Francois Mahe;156;Frankrig;1930
420;Fausto Bertoglio;155;Italien;1949
420;Edgard De Caluwe;155;Belgien;1913
420;Ion Izagirre;155;Spanien;1989
423;Giuseppe Enrici;154;Italien;1896
423;Laudelino Cubino;154;Spanien;1963
423;Armand Desmet;154;Belgien;1931
426;Antonio Negrini;153;Italien;1903
426;Josef Fischer;153;Tyskland;1865
426;Giuseppe Azzini;153;Italien;1891
429;Giancarlo Astrua;152;Italien;1927
429;Sylvain Chavanel;152;Frankrig;1979
429;Andre Dierickx;152;Belgien;1947
429;Jean-Luc Vandenbroucke;152;Belgien;1955
433;Fernando Manzaneque;151;Spanien;1934
433;Vasco Bergamaschi;151;Italien;1909
435;Raimund Dietzen;150;Tyskland;1959
435;Benoni Beheyt;150;Belgien;1940
435;Pierino Baffi;150;Italien;1930
435;Gustave Van Slembrouck;150;Belgien;1902
439;Iban Mayo;149;Spanien;1977
439;Jos Hoevenaers;149;Belgien;1932
439;Gerard Debaets;149;Belgien;1898
439;Eberardo Pavesi;149;Italien;1883
443;Alberto Fernandez;148;Spanien;1955
443;Angelino Soler;148;Spanien;1939
443;Michael Rasmussen;148;Danmark;1974
443;Raimondas Rumsas;148;Litauen;1972
447;Hector Heusghem;147;Belgien;1890
448;Christophe Moreau;146;Frankrig;1971
448;Frank Hoste;146;Belgien;1955
448;Frans De Mulder;146;Belgien;1937
448;Louis Heusghem;146;Belgien;1882
452;Carlo Oriani;145;Italien;1888
452;Leo Amberg;145;Schweiz;1912
452;Antonin Rolland;145;Frankrig;1924
455;Juan Jose Cobo;144;Spanien;1981
455;Roger Swerts;144;Belgien;1942
455;Matteo Trentin;144;Italien;1989
455;Giuseppe Martano;144;Italien;1910
459;Mariano Canardo;143;Spanien;1906
459;Roger Hassenforder;143;Frankrig;1930
459;Thierry Marie;143;Frankrig;1963
459;Maximilian Sciandri;143;Storbritannien;1967
463;Erich Machler;142;Schweiz;1960
463;Mario Beccia;142;Italien;1955
463;Ezio Corlaita;142;Italien;1889
466;Rudy Dhaenens;141;Belgien;1961
466;Marcel Janssens;141;Belgien;1931
468;Jean-Rene Bernaudeau;140;Frankrig;1956
468;Leon Van Daele;140;Belgien;1933
468;Stijn Devolder;140;Belgien;1979
468;Luis Otano;140;Spanien;1934
468;Georges Claes;140;Belgien;1920
473;Beat Breu;139;Schweiz;1957
473;Dino Zandegu;139;Italien;1940
473;Mario Vicini;139;Italien;1913
476;Jacky Durand;138;Frankrig;1967
476;Jai Hindley;138;Australien;1996
476;Jean-Pierre Danguillaume;138;Frankrig;1946
476;Olimpio Bizzi;138;Italien;1916
476;Matej Mohoric;138;Slovenien;1994
481;Jan Svorada;137;Tjekkiet;1968
481;Seamus Elliott;137;Irland;1934
481;Emile Idee;137;Frankrig;1920
481;Severino Canavesi;137;Italien;1911
485;Pierino Favalli;136;Italien;1914
486;Giuseppe Pancera;135;Italien;1901
486;Ronald De Witte;135;Belgien;1946
486;Willy Bocklant;135;Belgien;1941
489;Rolf Graf;134;Schweiz;1932
489;Ryder Hesjedal;134;Canada;1980
489;Willy Vannitsen;134;Belgien;1935
492;Steven Kruijswijk;133;Nederlandene;1987
492;Cesare Del Cancia;133;Italien;1915
492;Hector Tiberghien;133;Belgien;1890
495;Arnaldo Pambianco;132;Italien;1935
496;Jose Luis Laguia;131;Spanien;1959
496;Jens Voigt;131;Tyskland;1971
496;Tim Wellens;131;Belgien;1991
499;Jean-Pierre Monsere;130;Belgien;1948
499;Henk Lubberding;130;Nederlandene;1953
499;Stefano Zanini;130;Italien;1969
502;David Moncoutie;129;Frankrig;1975
502;Bobby Julich;129;USA;1971
502;Desire Keteleer;129;Belgien;1920
505;Francisco Mancebo;128;Spanien;1976
505;Pietro Linari;128;Italien;1896
505;Stefan Schumacher;128;Tyskland;1981
505;Maurice Diot;128;Frankrig;1922
505;Julien Delbecque;128;Belgien;1903
510;Franco Pellizotti;127;Italien;1978
510;Julien Moineau;127;Frankrig;1903
510;Louis Caput;127;Frankrig;1921
513;Dylan van Baarle;126;Nederlandene;1992
514;Enrico Mollo;125;Italien;1913
514;Alfredo Sivocci;125;Italien;1891
516;Mauro Gianetti;124;Italien;1964
516;Enrico Paolini;124;Italien;1945
516;Edward Van Dijck;124;Belgien;1918
519;Ambrogio Morelli;123;Italien;1905
519;Marcel Wust;123;Tyskland;1967
519;Eric Van Lancker;123;Belgien;1961
522;Eric Caritoux;122;Frankrig;1960
522;Pedro Torres;122;Spanien;1949
522;Emile Masson Jr.;122;Frankrig;1915
525;Max Bulla;121;Østrig;1905
525;Thomas De Gendt;121;Belgien;1986
525;Raymond Delisle;121;Frankrig;1943
525;Frans Schoubben;121;Belgien;1933
529;Josef Fuchs;120;Schweiz;1948
529;Vito Ortelli;120;Italien;1921
529;Gianluca Bortolami;120;Italien;1968
529;Luigi Lucotti;120;Italien;1893
529;Sonny Colbrelli;120;Italien;1990
529;Luca Paolini;120;Italien;1977
535;Kim Kirchen;119;Luxembourg;1978
535;Oreste Conte;119;Italien;1919
535;Michel Laurent;119;Frankrig;1953
538;Knut Knudsen;118;Norge;1950
538;Laurent Brochard;118;Frankrig;1968
538;Oscar Sevilla;118;Spanien;1976
538;Rolf Jarmann;118;Schweiz;1966
538;Frans Melckenbeeck;118;Belgien;1940
538;Andre Mahe;118;Frankrig;1919
538;Arthur De Cabooter;118;Belgien;1936
538;Raul Alcala;118;Mexico;1964
546;Johan Bruyneel;117;Belgien;1964
546;Juan Fernandez;117;Spanien;1957
546;Ilnur Zakarin;117;Rusland;1989
546;Fermo Camellini;117;Italien;1914
546;Louis Thietard;117;Frankrig;1910
551;Rolf Maurer;116;Schweiz;1938
551;Roger Riviere;116;Frankrig;1936
551;Albertus Geldermans;116;Nederlandene;1935
551;Matthew Goss;116;Australien;1986
551;Graziano Battistini;116;Italien;1936
556;Jeroen Blijlevens;115;Nederlandene;1971
556;Pello Ruiz;115;Spanien;1962
556;Adriano Baffi;115;Italien;1962
556;Zdenek Stybar;115;Tjekkiet;1985
556;Bruno Monti;115;Italien;1930
561;Angel Arroyo;114;Spanien;1956
561;Oscar Pereiro;114;Spanien;1977
561;Rini Wagtmans;114;Nederlandene;1946
561;Daniel Moreno;114;Spanien;1981
561;George Hincapie;114;USA;1973
566;Bob Jungels;113;Luxembourg;1992
566;George Pilkington Mills;113;Storbritannien;1867
566;Edouard Fachleitner;113;Frankrig;1921
566;Federico Echave;113;Spanien;1960
566;Maurice De Simpelaere;113;Belgien;1920
571;Igor Astarloa;112;Spanien;1976
571;Ferdi Van Den Haute;112;Belgien;1952
573;Giovanni Micheletto;111;Italien;1889
573;Dario Beni;111;Italien;1889
573;Ugo Agostoni;111;Italien;1893
576;Jacques Esclassan;110;Frankrig;1948
576;Paolo Rosola;110;Italien;1957
576;Daniele Nardello;110;Italien;1972
576;Fabio Jakobsen;110;Nederlandene;1996
580;Julian Gorospe;109;Spanien;1960
580;Paul Chocque;109;Frankrig;1910
582;Guido De Rosso;108;Italien;1940
582;Dirk De Wolf;108;Belgien;1961
582;Alessandro Fantini;108;Italien;1932
582;Diego Ulissi;108;Italien;1989
582;Stefan Kung;108;Schweiz;1993
587;Lucien Lazarides;107;Frankrig;1922
587;Alfonso Calzolari;107;Italien;1887
587;Michael Albasini;107;Schweiz;1980
587;Frans Maassen;107;Nederlandene;1965
587;Luigi Giacobbe;107;Italien;1907
587;Aleksandr Vlasov;107;Rusland;1996
593;Giuseppe Guerini;106;Italien;1970
593;Vito Favero;106;Italien;1932
593;Joseph Somers;106;Belgien;1917
593;Adriano Durante;106;Italien;1940
597;Ezio Cecchi;105;Italien;1913
597;Giovanni Cuniolo;105;Italien;1884
597;Alfredo Bovet;105;Italien;1909
597;Juan Antonio Flecha;105;Spanien;1977
601;Eusebio Velez;104;Spanien;1935
601;Simon Spilak;104;Slovenien;1986
601;Yaroslav Popovych;104;Ukraine;1980
601;Joseph Groussard;104;Frankrig;1934
601;Maximilian Schachmann;104;Tyskland;1994
601;Fernando Gaviria;104;Colombia;1994
601;Roger Rosiers;104;Belgien;1946
601;Joao Almeida;104;Portugal;1998
609;Eduardo Chozas;103;Spanien;1960
609;Leonardo Piepoli;103;Italien;1971
609;Felix Goethals;103;Frankrig;1891
609;Tyler Farrar;103;USA;1984
609;Tao Geoghegan Hart;103;Storbritannien;1995
614;Gilles Delion;102;Frankrig;1966
614;Riccardo Ricco;102;Italien;1983
616;Fermin Trueba;101;Spanien;1914
616;Jose Antonio Gonzalez;101;Spanien;1946
616;Willy Teirlinck;101;Belgien;1948
616;Charles Meyer;101;Danmark;1868
620;Marcel Laurent;100;Frankrig;1913
620;Giulio Bresci;100;Italien;1921
620;Mirko Celestino;100;Italien;1973
620;Jaan Kirsipuu;100;Estland;1969
620;Leon Van Bon;100;Nederlandene;1972
625;Antonio Karmany;99;Spanien;1934
625;Armand de Las Cuevas;99;Frankrig;1968
625;Guy Lapebie;99;Frankrig;1916
625;Louis Hardiquest;99;Belgien;1910
625;Jasper Stuyven;99;Belgien;1992
630;Jules Masselis;98;Belgien;1886
630;Nacer Bouhanni;98;Frankrig;1990
630;Jules Merviel;98;Frankrig;1906
630;Yves Lampaert;98;Belgien;1991
630;Dylan Groenewegen;98;Nederlandene;1993
635;Jean Mallejac;97;Frankrig;1929
635;Marc Gomez;97;Frankrig;1954
635;Remo Bertoni;97;Italien;1909
635;Kurt Stopel;97;Tyskland;1908
635;Bert Oosterbosch;97;Nederlandene;1957
635;Martin Van Den Bossche;97;Belgien;1941
641;Aurelio Gonzalez;96;Spanien;1940
641;Jean Fischer;96;Frankrig;1867
641;Warren Barguil;96;Frankrig;1991
641;Robert Jacquinot;96;Frankrig;1893
641;Bernt Johansson;96;Sverige;1953
641;Pascal Ackermann;96;Tyskland;1994
647;Fernand Augereau;95;Frankrig;1882
647;Jesus Montoya;95;Spanien;1963
647;Raymond Martin;95;Frankrig;1949
